n r phi z vr vphi vz mass charge
   1743   1.450220   1.469960   0.597209 -1.276084e+07 -3.079764e+04  2.439038e+06 4.001 2
   1744   1.796099   0.816625   0.562843  5.963532e+06 -5.805727e+06 -9.975902e+06 4.001 2
   1745   2.017217  -1.381791  -0.676703  1.196211e+07 -2.675062e+06  4.305897e+06 4.001 2
   1746   2.321958  -1.750748  -0.108012  2.843909e+06  6.253784e+06  1.102684e+07 4.001 2
   1747   1.513153   2.075000  -0.526247 -1.019645e+07 -7.558131e+06  2.774126e+06 4.001 2
   1748   1.691254   3.060785  -0.128112  5.855395e+06  1.086866e+07 -4.046644e+06 4.001 2
   1749   1.656517  -2.415675  -0.470175  1.284251e+07  1.491926e+06  1.277858e+06 4.001 2
   1750   2.214828  -2.510538   0.091330 -7.228327e+06  5.240772e+06  9.437924e+06 4.001 2
   1751   1.758175   0.593194  -0.601828  2.004685e+06  9.306622e+06  8.840635e+06 4.001 2
   1752   1.415193   1.402671  -0.638850 -1.075784e+07 -5.712944e+06  4.518847e+06 4.001 2
   1753   1.886264   1.199112   0.669366 -8.685378e+06 -4.781558e+06  8.395815e+06 4.001 2
   1754   1.427707  -0.706015   0.563802 -1.011984e+07 -4.495265e+06 -6.794867e+06 4.001 2
   1755   1.765144  -0.165320  -0.113129  1.105388e+06  5.784036e+05  1.293184e+07 4.001 2
   1756   1.821177   1.260936  -0.548191  1.132337e+07 -4.887137e+06  4.084851e+06 4.001 2
   1757   1.980340  -1.181852   0.074330  3.952965e+06 -4.446246e+05  1.236791e+07 4.001 2
   1758   2.137075   0.107651  -0.435536  1.234051e+07 -3.142424e+06  2.574084e+06 4.001 2
   1759   2.324120   2.137691   0.228181  8.111813e+06 -7.891693e+06  6.380320e+06 4.001 2
   1760   1.874446   0.252434   0.104521  1.055928e+05 -8.926099e+06  9.439407e+06 4.001 2
   1761   2.233557   1.806833  -0.087686  8.408504e+06  8.269722e+06 -5.449548e+06 4.001 2
   1762   2.086123  -0.606089   0.235388 -1.956364e+06  9.986543e+06 -8.076534e+06 4.001 2
   1763   2.103025  -0.083112   0.404119  1.287067e+07  1.659886e+06  6.159078e+05 4.001 2
   1764   1.940475   2.118787  -0.138264 -6.840429e+06 -1.091880e+07  1.666450e+06 4.001 2
   1765   2.274452   1.001084   0.507893 -2.094450e+06 -2.050332e+06 -1.265694e+07 4.001 2
   1766   1.675953  -2.370134  -0.037677  8.491700e+06 -1.789691e+06  9.668342e+06 4.001 2
   1767   1.551723   0.146190   0.286661 -1.020730e+07  4.784961e+06  6.457863e+06 4.001 2
   1768   2.171809  -0.617793  -0.570977  4.109295e+06  9.751863e+06 -7.536820e+06 4.001 2
   1769   1.972899   2.512104  -0.292445  4.225533e+06  5.339771e+06 -1.106438e+07 4.001 2
   1770   1.572938  -2.121264   0.689323 -2.956456e+06 -5.865423e+06  1.120915e+07 4.001 2
   1771   1.506524   0.093703   0.832383 -2.417367e+06 -2.449694e+06 -1.252773e+07 4.001 2
   1772   1.585102   1.712007   0.525797 -2.572791e+06 -1.051603e+07  7.182102e+06 4.001 2
   1773   2.267489  -0.913573  -0.493908 -3.077135e+06  7.216785e+06  1.035558e+07 4.001 2
   1774   2.279382   0.248668  -0.315213 -4.245889e+06  2.876944e+06  1.193668e+07 4.001 2
   1775   2.318641  -2.320061  -0.146043 -2.262622e+05 -1.409414e+05 -1.298914e+07 4.001 2
   1776   1.404626  -2.638599  -0.204581 -1.228221e+07 -4.202338e+06  5.257014e+05 4.001 2
   1777   2.214447  -0.181183   0.283558 -3.253346e+06  7.194056e+06  1.031747e+07 4.001 2
   1778   1.903155  -0.092959   0.173459  8.903931e+05 -9.302645e+06 -9.025342e+06 4.001 2
   1779   1.971571  -1.658163   0.184335 -1.104788e+07  5.511437e+06 -4.044418e+06 4.001 2
   1780   1.897217   1.305407  -0.684643 -8.231317e+06 -8.063428e+06  6.001280e+06 4.001 2
   1781   1.320206   1.024738  -0.163289  5.297532e+05 -9.640979e+05 -1.294522e+07 4.001 2
   1782   2.296134   1.005759   0.099911 -5.470124e+06 -5.228051e+05 -1.177256e+07 4.001 2
   1783   2.304793  -2.751070  -0.379624  4.441907e+06 -7.234491e+04  1.220873e+07 4.001 2
   1784   1.902260   1.362067  -0.426434  9.087213e+06  1.441136e+06  9.172485e+06 4.001 2
   1785   1.882300   3.079856   0.895075  7.114220e+06  3.445192e+05  1.086545e+07 4.001 2
   1786   1.469521   3.081294   0.728053  2.948518e+06 -7.509998e+06  1.018307e+07 4.001 2
   1787   1.318881   0.165206  -0.242681  9.478848e+06  8.847553e+06  8.130514e+05 4.001 2
   1788   1.982866  -2.946661   0.311443 -9.051522e+06 -6.882522e+06 -6.284079e+06 4.001 2
   1789   1.706479   2.662736  -0.547034  1.168271e+07 -5.307154e+06  2.034021e+06 4.001 2
   1790   1.658784  -1.409715  -0.732877 -1.000473e+07  7.857220e+06 -2.637872e+06 4.001 2
   1791   2.023603   1.760024  -0.681021 -1.236969e+07  1.306963e+06  3.751182e+06 4.001 2
   1792   1.485444  -1.915458   0.727167 -5.364120e+06 -5.895901e+06 -1.025931e+07 4.001 2
   1793   2.033827   2.247831  -0.132042 -9.506970e+06 -6.521606e+06 -5.989574e+06 4.001 2
   1794   1.929084   2.679193  -0.746129  2.567859e+06 -6.872593e+06 -1.072205e+07 4.001 2
   1795   1.991098   0.939726   0.033973  8.286602e+06 -6.147851e+06 -7.894617e+06 4.001 2
   1796   1.670568   2.809184   0.128232 -1.039500e+07 -1.967682e+06 -7.540622e+06 4.001 2
   1797   1.591786   1.174878  -0.199951 -9.342513e+06  8.280091e+06 -3.598105e+06 4.001 2
   1798   1.709207   2.165472  -0.071590 -1.010228e+07 -6.000777e+06  5.542878e+06 4.001 2
   1799   1.614894   1.189207   0.056772  5.482222e+06 -8.389850e+06 -8.267071e+06 4.001 2
   1800   1.664228  -1.730382   0.133449  1.227215e+07  3.984723e+06 -1.518262e+06 4.001 2
   1801   2.105339   0.868888   0.532019  4.721523e+06 -4.608060e+06  1.119204e+07 4.001 2
   1802   2.092008   1.784568  -0.189796 -4.698908e+06  1.269928e+06 -1.204559e+07 4.001 2
   1803   1.909700  -0.889471  -0.420248 -5.334020e+06 -8.385687e+06 -8.367634e+06 4.001 2
   1804   1.953289  -1.615030   0.105244  9.491112e+06 -4.905655e+06  7.392033e+06 4.001 2
   1805   2.117623   0.166110  -0.475357  1.467967e+06 -2.911875e+06  1.257596e+07 4.001 2
   1806   1.922129   2.003511   0.768199  9.229067e+06  5.972783e+06 -6.923799e+06 4.001 2
   1807   1.753957   1.734258   0.362347 -9.846131e+06  8.326496e+05 -8.434999e+06 4.001 2
   1808   1.518018   0.573036   0.137005  6.462610e+06  6.398737e+06 -9.277912e+06 4.001 2
   1809   1.886528  -1.952985   0.238030  2.507140e+06  6.225613e+06 -1.112406e+07 4.001 2
   1810   1.575000  -1.605125   0.999775 -1.049699e+07 -1.483821e+06  7.510010e+06 4.001 2
   1811   1.441266   0.801141   0.701235 -5.069647e+06  6.632574e+06 -9.954720e+06 4.001 2
   1812   1.404891  -1.196070   0.744607 -2.548016e+05 -9.727144e+06 -8.608516e+06 4.001 2
   1813   1.929118   0.354625   0.284993  2.999053e+06 -9.865104e+06  7.904063e+06 4.001 2
   1814   1.580751  -2.604811  -1.011307  7.134290e+06  2.993406e+06 -1.043696e+07 4.001 2
   1815   1.948471  -1.800151   0.006861 -8.225102e+06 -5.995760e+06  8.073869e+06 4.001 2
   1816   1.821781   0.033079   0.519394  1.028504e+07  6.256532e+06 -4.884942e+06 4.001 2
   1817   2.351779   2.548816  -0.155415  1.016718e+07 -3.677147e+06  7.203878e+06 4.001 2
   1818   2.318984  -0.580100  -0.276495  9.215970e+06  9.149247e+06  3.820594e+05 4.001 2
   1819   1.437977   2.615779  -0.551621  1.923085e+06  1.649814e+06 -1.274240e+07 4.001 2
   1820   1.870194   2.166202  -0.291836 -1.203022e+07  5.139038e+04  4.905098e+06 4.001 2
   1821   1.575650   0.193071  -0.728562 -6.668464e+06  5.833204e+06  9.502322e+06 4.001 2
   1822   2.202906  -0.045067  -0.401535  2.628657e+06  4.780790e+06 -1.179080e+07 4.001 2
   1823   1.597483  -0.054722  -0.770888 -3.097406e+06 -5.022522e+06 -1.157450e+07 4.001 2
   1824   2.214431  -0.910115   0.054385  2.246207e+06 -1.519118e+04  1.279622e+07 4.001 2
   1825   1.395029   1.389571   0.415066  1.042897e+07  2.908003e+06  7.181143e+06 4.001 2
   1826   1.797377   1.674902  -0.145845 -1.283683e+07  1.429795e+06  1.400073e+06 4.001 2
   1827   1.802191  -2.130058  -0.086153  1.042630e+07 -2.666741e+03  7.751198e+06 4.001 2
   1828   2.260139   2.626653  -0.506004  1.136341e+07 -1.081018e+06  6.204290e+06 4.001 2
   1829   1.756965  -2.451825  -0.528175 -8.905729e+06 -5.200984e+06 -7.901048e+06 4.001 2
   1830   2.175053   0.634478  -0.428883  8.438681e+06  7.515055e+06 -6.411038e+06 4.001 2
   1831   2.336486  -1.067182   0.308885 -8.268779e+06  5.340035e+06  8.479394e+06 4.001 2
   1832   1.568924   2.294932   0.385625 -9.524792e+06 -3.807466e+06  7.973102e+06 4.001 2
   1833   1.776275  -1.483368  -0.055801  8.370616e+06 -9.452440e+06  3.061532e+06 4.001 2
   1834   1.540982  -0.341082   0.430435 -1.249640e+07  1.837091e+06  3.042002e+06 4.001 2
   1835   1.510053  -0.168679   0.257350  1.016366e+07  4.596055e+06 -6.660706e+06 4.001 2
   1836   1.412536   0.005986  -0.420046 -2.228847e+06 -2.149441e+06 -1.261749e+07 4.001 2
   1837   2.329837  -1.626740   0.386573  1.185558e+07 -2.393500e+06 -4.743966e+06 4.001 2
   1838   1.312864   0.221928  -0.151902 -8.672094e+06  2.792174e+06 -9.262146e+06 4.001 2
   1839   1.880000  -1.556970   0.447026 -1.443470e+06  6.798190e+06 -1.097678e+07 4.001 2
   1840   2.346376  -1.842795   0.270180  1.043620e+06 -9.004335e+06 -9.307074e+06 4.001 2
   1841   1.336248  -2.848687   0.009251 -1.268786e+07  2.727337e+06 -6.070702e+05 4.001 2
   1842   2.201703  -2.336510  -0.069581 -6.326246e+06 -7.275871e+06  8.707992e+06 4.001 2
   1843   1.653550  -2.504849   0.608350 -3.212865e+06  5.844127e+06  1.114955e+07 4.001 2
   1844   1.989690   1.047993  -0.248185  1.141953e+06 -6.533702e+06  1.117119e+07 4.001 2
   1845   1.603604   1.362380  -0.617645 -2.597116e+06 -7.518134e+06 -1.027236e+07 4.001 2
   1846   1.746017  -1.405158   0.585374 -4.613169e+06 -1.244803e+06 -1.208131e+07 4.001 2
   1847   2.218309  -1.763254   0.119545 -1.924007e+06 -2.457248e+06 -1.261146e+07 4.001 2
   1848   1.752803  -0.443599  -0.319940 -4.419017e+06  9.866074e+06  7.205670e+06 4.001 2
   1849   1.333905  -1.866276   0.050144 -1.294187e+07  1.024877e+06 -4.963045e+05 4.001 2
   1850   1.554113   2.964733   0.010693  3.818508e+06  2.398773e+06  1.218416e+07 4.001 2
   1851   2.264609   3.111427  -0.524375  9.971350e+06 -7.261330e+06 -4.078488e+06 4.001 2
   1852   1.414598  -1.499613   0.361905 -2.137304e+06  6.782328e+06 -1.087294e+07 4.001 2
   1853   2.247011  -3.132900   0.153513 -1.167408e+07 -2.801553e+06 -4.965484e+06 4.001 2
   1854   2.243844  -3.113312  -0.215840  8.715641e+06  5.748603e+06 -7.731751e+06 4.001 2
   1855   1.820868   2.062325   0.212431 -5.481920e+06  3.040741e+06 -1.137942e+07 4.001 2
   1856   2.198072   2.279434   0.295439 -7.332009e+06  7.587803e+06  7.579953e+06 4.001 2
   1857   1.488226  -1.719177   0.842535  1.002508e+07 -9.835741e+05  8.204826e+06 4.001 2
   1858   2.209493  -3.033158   0.543938 -4.113094e+06 -6.207625e+06 -1.064597e+07 4.001 2
   1859   1.888065   0.643992   0.676226  9.593401e+06 -8.155311e+06 -3.200995e+06 4.001 2
   1860   2.406724  -1.916496  -0.160205  1.278400e+07 -1.925564e+06 -1.284629e+06 4.001 2
   1861   2.309667  -2.980323  -0.136246  8.026817e+06  4.770592e+06  9.033297e+06 4.001 2
   1862   1.675744  -2.011845  -0.899472  2.506578e+06 -5.720497e+06 -1.139218e+07 4.001 2
   1863   1.582807  -1.105547  -0.785510 -5.318846e+06  4.840317e+06 -1.081989e+07 4.001 2
   1864   1.551482  -1.491284   0.395736 -9.392221e+06  7.644034e+06 -4.705713e+06 4.001 2
   1865   1.666120   2.171850   0.866473  1.200844e+07  3.707487e+06 -3.292509e+06 4.001 2
   1866   1.526424  -1.363525  -0.443623  9.154614e+06  8.457244e+06 -3.668360e+06 4.001 2
   1867   1.634544  -2.900968   0.948251  7.992673e+06  3.032933e+06  9.783011e+06 4.001 2
   1868   2.308687   1.917723  -0.058538  1.260727e+07  3.124444e+06 -2.886104e+05 4.001 2
   1869   2.328057   1.215358  -0.215341 -8.905743e+06 -3.362141e+05  9.453228e+06 4.001 2
   1870   2.335727  -2.807407  -0.371024  1.237265e+07 -3.392550e+06 -2.048629e+06 4.001 2
   1871   1.483473  -2.385717  -0.618601 -9.016714e+06  6.943276e+06 -6.267264e+06 4.001 2
   1872   2.233331  -0.790100   0.128397  6.930131e+06  5.767809e+06  9.353848e+06 4.001 2
   1873   1.996113   1.200338   0.740714 -1.291645e+07 -6.722436e+05  1.225686e+06 4.001 2
   1874   2.156101  -0.201646   0.092905  7.371105e+06  9.509608e+06  4.901323e+06 4.001 2
   1875   1.976186   1.484403   0.833951 -4.443528e+05 -9.735613e+06 -8.591228e+06 4.001 2
   1876   2.168404  -1.248450   0.401256  1.276330e+07 -1.466364e+06 -1.933100e+06 4.001 2
   1877   1.726981  -0.442564  -0.166321 -4.127021e+06  1.252092e+06 -1.225515e+07 4.001 2
   1878   1.941487  -0.240606  -0.115950 -8.810018e+06  2.912167e+06 -9.093496e+06 4.001 2
   1879   1.440147   1.683258   0.721682 -3.644389e+06  9.655735e+06  7.891389e+06 4.001 2
   1880   1.675524  -2.971540  -0.434630  7.756727e+06  3.642572e+06  9.764920e+06 4.001 2
   1881   1.517384  -0.557808  -1.059879  1.015176e+07  5.966247e+06 -5.489480e+06 4.001 2
   1882   1.948123  -1.612941   0.314702 -4.832981e+06  1.613254e+06  1.195109e+07 4.001 2
   1883   2.179870   1.857402  -0.036928  8.341734e+06 -2.979253e+05  9.955678e+06 4.001 2
   1884   1.921683   0.352088   0.276113  1.096527e+07  4.627464e+06  5.209441e+06 4.001 2
   1885   1.414002   2.029641  -0.108324 -8.566054e+06 -2.607542e+06  9.413408e+06 4.001 2
   1886   1.765844  -2.015811   0.861053  1.277989e+07  6.040387e+05  2.257948e+06 4.001 2
   1887   2.010720  -0.723740  -0.014170 -1.286082e+06  9.534882e+05  1.289285e+07 4.001 2
   1888   2.124316  -2.039928   0.445321 -9.548457e+05 -9.957680e+06 -8.289854e+06 4.001 2
   1889   2.142416   0.133307  -0.061123 -6.640702e+06  2.340587e+06 -1.091840e+07 4.001 2
   1890   1.547911   1.223959  -0.267342 -1.099303e+07  6.801330e+06 -1.297732e+06 4.001 2
   1891   1.819414   1.873553  -0.115238 -1.067486e+07 -3.649288e+06 -6.443515e+06 4.001 2
   1892   1.479588  -2.410974  -0.338315  1.176181e+06 -8.838420e+06 -9.449219e+06 4.001 2
   1893   2.399318  -2.404306   0.026324  2.189807e+06  1.179273e+06  1.275158e+07 4.001 2
   1894   1.982626   2.484093  -0.547736 -6.247568e+06 -7.304169e+06 -8.741042e+06 4.001 2
   1895   1.965518  -0.891885   0.460283  4.650075e+06 -1.180373e+07 -2.799553e+06 4.001 2
   1896   1.445346   2.404559  -0.410346 -1.244033e+07 -3.154609e+06  2.018802e+06 4.001 2
   1897   1.937199   0.727425   0.747398 -1.029727e+07 -7.769285e+06  1.547038e+06 4.001 2
   1898   1.659269  -1.321053   0.460045 -8.959768e+06  9.348950e+06 -1.052850e+06 4.001 2
   1899   1.803526   1.344134  -0.961056 -9.496934e+06 -5.642901e+06 -6.837743e+06 4.001 2
   1900   1.750157  -3.053152   0.858490  1.247765e+07  3.608966e+06  2.692801e+05 4.001 2
   1901   2.088903  -0.354148  -0.204774  1.205115e+07 -2.839304e+06  3.936618e+06 4.001 2
   1902   1.818841  -1.456285  -0.900565 -6.051643e+06  7.238522e+06  8.931417e+06 4.001 2
   1903   1.992253   1.243523  -0.261725  7.567731e+06 -9.466036e+06  4.681068e+06 4.001 2
   1904   2.081117  -0.616159  -0.132363  6.689521e+06  9.482371e+06  5.841554e+06 4.001 2
   1905   2.106776   2.020846  -0.168488  1.004060e+07  7.151886e+05  8.213630e+06 4.001 2
   1906   1.833656   0.161043  -0.030863 -1.147951e+07  3.955107e+06  4.622416e+06 4.001 2
   1907   2.214660   0.430623  -0.119426  1.034505e+07  6.640721e+06  4.203507e+06 4.001 2
   1908   2.016852  -1.974677  -0.230308 -1.276909e+04 -7.739949e+06 -1.043465e+07 4.001 2
   1909   1.650054  -2.330568   0.237882  5.931963e+06  6.093066e+06 -9.822178e+06 4.001 2
   1910   1.448543   1.604826  -0.101115 -8.033679e+04  7.462270e+06 -1.063470e+07 4.001 2
   1911   1.836701   2.806305   0.154371  1.348957e+06  7.103473e+06  1.079397e+07 4.001 2
   1912   1.488091  -3.136988  -0.029331  7.057243e+06  9.156910e+06 -5.927490e+06 4.001 2
   1913   2.286421   0.078947   0.264067 -6.729633e+06  1.156167e+06  1.105279e+07 4.001 2
   1914   1.543900   2.840205  -0.815757  4.507761e+06 -9.161110e+06  8.033864e+06 4.001 2
   1915   1.747810   1.337289  -0.251691  7.045357e+06 -3.872376e+06  1.020571e+07 4.001 2
   1916   2.042194   0.880576   0.473897  1.273309e+07 -9.957831e+05  2.380278e+06 4.001 2
   1917   2.229291  -1.908256   0.432060  6.113330e+06  3.278040e+06 -1.098501e+07 4.001 2
   1918   1.397068   0.955238  -0.289424 -1.288156e+07  9.954297e+05  1.365083e+06 4.001 2
   1919   2.380317   0.586930  -0.084778 -1.831667e+06  7.220675e+06 -1.064404e+07 4.001 2
   1920   1.849549   0.132853   0.558997 -2.290118e+06  9.512454e+06  8.547362e+06 4.001 2
   1921   1.365099  -2.141690  -0.234726  1.026233e+07  4.016786e+05  7.956884e+06 4.001 2
   1922   1.852102  -1.149930   0.455242 -4.409212e+06  8.706246e+06  8.576067e+06 4.001 2
   1923   1.336515   0.311093  -0.381286 -1.716286e+06  5.304811e+06  1.173466e+07 4.001 2
   1924   1.813009  -1.764795  -0.369577 -6.208634e+06  1.746117e+06 -1.127798e+07 4.001 2
   1925   1.450653   2.553145  -0.200021 -1.226803e+07 -3.798309e+06  1.963977e+06 4.001 2
   1926   1.849705  -2.278774  -0.808885  1.189163e+07  1.092494e+06  5.117072e+06 4.001 2
   1927   1.899057  -0.538167  -0.671504  1.194356e+06 -6.255744e+06  1.132378e+07 4.001 2
   1928   1.387135   1.332073  -0.643487 -1.121304e+06  3.080547e+06 -1.257146e+07 4.001 2
   1929   1.686952  -2.293995   0.041115 -1.007471e+06  1.014724e+07  8.050298e+06 4.001 2
   1930   1.944786  -2.658058  -0.199507 -9.246007e+06 -1.314938e+06 -9.031672e+06 4.001 2
   1931   1.507582   0.264997   0.805245 -7.038798e+06 -1.015248e+07  4.021361e+06 4.001 2
   1932   1.771768   2.059330  -0.598981 -7.542654e+06  7.754618e+06 -7.194655e+06 4.001 2
   1933   1.639138  -3.005067   0.059381 -1.164139e+07  1.469518e+06 -5.577407e+06 4.001 2
   1934   2.213722  -1.008217  -0.054999 -5.506055e+06 -2.085435e+06  1.158115e+07 4.001 2
   1935   1.792049   0.911141   0.706920 -1.147550e+07 -2.546392e+06  5.533309e+06 4.001 2
   1936   2.009574   2.184798   0.388658  5.321461e+06 -1.055666e+07  5.387747e+06 4.001 2
   1937   1.889768   2.843909  -0.194649 -5.294966e+06 -4.404758e+06  1.101591e+07 4.001 2
   1938   2.339166   3.015128  -0.083438 -1.130391e+07  1.878879e+06 -6.122116e+06 4.001 2
   1939   1.660596  -0.022034  -0.397870 -1.249960e+07 -2.954193e+06  1.954866e+06 4.001 2
   1940   1.457778   0.756952  -0.654951  1.066490e+07  7.410018e+06  3.746300e+05 4.001 2
   1941   1.976732  -1.417306  -0.683524  7.649599e+06 -7.177558e+06  7.665187e+06 4.001 2
   1942   2.353994   0.760787   0.231096  1.202203e+07  1.872674e+06 -4.555507e+06 4.001 2
   1943   2.108958  -1.389539  -0.368259  5.886668e+06  4.117309e+06  1.082514e+07 4.001 2
   1944   1.982739   0.950850   0.397111 -6.308300e+06 -5.215687e+06  1.008914e+07 4.001 2
   1945   1.525852   0.894153   0.270551  1.160730e+06  3.384927e+06  1.248935e+07 4.001 2
   1946   1.989324  -1.676442  -0.291698 -7.911891e+06 -2.621223e+05 -1.030156e+07 4.001 2
   1947   1.940634   0.496331   0.619907 -1.082842e+07 -4.741538e+06  5.389988e+06 4.001 2
   1948   2.177494  -0.198759  -0.374325  4.058959e+05 -3.907530e+06  1.238367e+07 4.001 2
   1949   1.694288   2.359115  -0.756104  1.552262e+06 -3.307476e+06 -1.246755e+07 4.001 2
   1950   2.318255  -0.149109   0.067291 -1.252512e+07 -2.853386e+06 -1.941207e+06 4.001 2
   1951   1.609537  -1.886840  -0.360828  7.820618e+06 -7.954975e+06  6.659212e+06 4.001 2
   1952   1.646768  -1.030842  -0.246866 -1.067399e+07  3.475383e+06  6.540369e+06 4.001 2
   1953   2.133501   2.038414  -0.331790  6.089432e+06 -1.721060e+06  1.134661e+07 4.001 2
   1954   1.706298  -2.678567  -0.089608  3.844055e+06  2.691332e+06 -1.211482e+07 4.001 2
   1955   2.001252   1.954775  -0.238552  7.884286e+06  3.398728e+06 -9.750666e+06 4.001 2
   1956   1.667441  -2.794847  -0.102315  1.058546e+07  5.167532e+06 -5.480272e+06 4.001 2
   1957   2.044320  -0.511680   0.071906  8.827197e+06 -3.392876e+06  8.908299e+06 4.001 2
   1958   1.657964   1.552952  -0.841782 -3.942506e+06  8.842887e+06 -8.663071e+06 4.001 2
   1959   2.179189  -1.361046  -0.121993 -9.719690e+06  2.540425e+05 -8.616954e+06 4.001 2
   1960   2.363733   1.885688  -0.078355  8.880573e+06 -4.663089e+06  8.257107e+06 4.001 2
   1961   1.695314  -0.855225   0.997903  1.266326e+07  2.106150e+04  2.903498e+06 4.001 2
   1962   1.937780  -0.724532  -0.772947 -1.172782e+07  2.430761e+06  5.033738e+06 4.001 2
   1963   2.179141  -1.444595   0.024313 -4.879069e+06  8.635083e+06 -8.391593e+06 4.001 2
   1964   1.593931   1.816345  -0.343736 -3.865740e+06  1.085827e+07 -5.995231e+06 4.001 2
   1965   2.304682   2.439719  -0.244238  1.139415e+07  4.670442e+06 -4.141140e+06 4.001 2
   1966   1.566256  -1.623258   0.588662 -1.191040e+07 -4.575446e+06 -2.448771e+06 4.001 2
