n r phi z vr vphi vz mass charge
   2279   2.028222 150.231897  -0.446622  1.140348e+07 -1.126826e+07 -5.540135e+06 4.001 2
   2280   2.243179   8.680552   0.045752 -1.160544e+07 -1.613961e+06 -5.509042e+06 4.001 2
   2281   1.712932 175.785215  -0.114692  8.602708e+06 -1.087905e+07  4.956479e+05 4.001 2
   2282   2.146390 110.436685   0.004679 -9.330751e+06  2.173728e+06  7.394807e+06 4.001 2
   2283   1.742250 -102.097339  -0.763132 -1.203546e+07 -8.928847e+05 -2.079152e+06 4.001 2
   2284   2.223199 -130.579172   0.024959  5.351341e+06  6.042782e+06 -1.077134e+07 4.001 2
   2285   2.112088 -136.421593   0.108179 -5.539925e+06 -5.019079e+06  5.541499e+06 4.001 2
   2286   1.782090 101.381403   0.440141 -1.275250e+07  2.807956e+06  9.196429e+05 4.001 2
   2287   2.182748 151.570592  -0.298755  1.295226e+07 -1.042787e+07 -6.669248e+05 4.001 2
   2288   1.857893 -24.088433  -0.224580  3.577616e+06  6.037877e+05 -1.148672e+07 4.001 2
   2289   1.534876 -113.343967  -0.257571 -3.564077e+06 -2.044398e+06 -1.246779e+07 4.001 2
   2290   1.384527 147.139263   0.607327 -1.101679e+07  1.286719e+07 -4.714552e+05 4.001 2
   2291   1.614191  41.475067  -0.224822  1.065340e+07  1.007487e+07 -6.231425e+06 4.001 2
   2292   2.193974 -21.352880  -0.605288  9.738456e+06 -8.042989e+06 -8.373871e+06 4.001 2
   2293   2.408614 -63.399707   0.125965  1.173340e+07 -1.058140e+07  5.214974e+06 4.001 2
   2294   1.355007 -96.750752  -0.450267 -1.318948e+06 -7.797906e+06 -1.037860e+07 4.001 2
   2295   1.833189 -74.001218  -0.910047  3.079537e+06 -3.583485e+06  1.241004e+07 4.001 2
   2296   1.817862 155.780153  -0.830743  2.681412e+06 -1.244323e+06 -1.266015e+07 4.001 2
   2297   2.214925 177.893755  -0.585177 -2.657839e+06  6.848865e+06  1.082653e+07 4.001 2
   2298   1.894915  80.104550   0.145165 -1.058743e+07  3.486673e+06 -4.633375e+05 4.001 2
   2299   1.882960 -116.546471  -0.158686 -1.221651e+07 -8.533862e+06 -3.913951e+06 4.001 2
   2300   1.613850 124.939399  -0.527106 -7.767164e+06  7.888187e+06 -1.026974e+07 4.001 2
   2301   2.313595 139.385817  -0.332813  1.064666e+07 -1.159849e+07  2.370486e+06 4.001 2
   2302   2.013876 166.228134   0.723447  1.036578e+07 -3.387063e+06 -7.669660e+06 4.001 2
   2303   1.621751 148.172002  -0.365411  4.888789e+06 -2.330264e+06 -1.111445e+07 4.001 2
   2304   1.383936  54.952812  -0.136571  1.171337e+07  1.206919e+07  4.687494e+06 4.001 2
   2305   2.274774 -22.479536  -0.328025  1.268424e+07 -8.673648e+06  2.780648e+06 4.001 2
   2306   1.703838  68.009353  -0.767124  1.289884e+07  9.622719e+06  1.246405e+06 4.001 2
   2307   1.997310  72.496216  -0.635767 -1.096381e+07 -1.431160e+06  3.660230e+06 4.001 2
   2308   1.577287  42.973965   0.146068 -9.106086e+06 -9.151182e+06  9.216604e+06 4.001 2
   2309   2.255775  84.587759   0.420622  1.050827e+07 -5.520128e+06 -3.977900e+05 4.001 2
   2310   2.210170  49.413116  -0.435094 -8.948472e+06 -8.846309e+06 -9.418760e+06 4.001 2
   2311   2.146145 -25.292622   0.169326 -4.987194e+06 -1.384976e+06  8.709785e+06 4.001 2
   2312   2.036794 -30.598521   0.465417 -1.294688e+07  1.181851e+07  4.490650e+05 4.001 2
   2313   1.942616 -85.388903   0.136531  4.330793e+06  7.800411e+06  8.716347e+06 4.001 2
   2314   1.549067 -118.603601   0.147726  1.155097e+07  1.229187e+07  3.555460e+06 4.001 2
   2315   1.804827 102.965725   0.675427  2.498676e+06 -8.488983e+06  9.741928e+06 4.001 2
   2316   2.076137 -178.341084  -0.386063 -1.248036e+07  1.758011e+06 -2.618540e+06 4.001 2
   2317   1.548452 -95.366356  -0.936594 -5.855353e+06 -6.734701e+06 -1.007478e+07 4.001 2
   2318   1.747266 -83.767936   0.409031 -2.350047e+06 -2.399602e+05 -1.275463e+07 4.001 2
   2319   2.017536 -159.037389   0.694231  5.819171e+06  5.764176e+06  1.133879e+07 4.001 2
   2320   2.083396 178.197211   0.375318  9.793482e+06 -5.309916e+06 -7.124265e+06 4.001 2
   2321   1.503039 -54.818238  -0.243227 -7.276875e+06  5.149968e+06 -9.493844e+06 4.001 2
   2322   1.775369 124.929347  -0.038224 -9.240209e+05  2.616011e+05 -1.283895e+07 4.001 2
   2323   1.468682 136.222365   0.366645  9.490394e+05 -8.997753e+05 -1.290739e+07 4.001 2
   2324   2.145030 -33.246799   0.163384  4.137308e+06 -3.980135e+06 -1.230665e+07 4.001 2
   2325   2.234562 -153.346784   0.067261  9.756548e+06  7.730097e+06 -8.577546e+06 4.001 2
   2326   2.325812 -120.836365   0.339155 -1.947200e+06  2.873500e+06 -8.457387e+06 4.001 2
   2327   1.764819  98.572661   0.607201  4.042099e+06 -7.289039e+06 -1.057038e+07 4.001 2
   2328   1.447073 153.429875  -0.497121 -9.425534e+06  1.035516e+07 -7.612216e+06 4.001 2
   2329   1.823212 -145.883001  -0.794017 -7.952546e+06 -9.122816e+06  9.143170e+06 4.001 2
   2330   1.545820 -94.602702   0.233366  6.115548e+06  4.404179e+06 -1.092448e+07 4.001 2
   2331   1.790185 171.891526   0.725627  9.714156e+06  1.304460e+06 -7.544491e+06 4.001 2
   2332   2.108035 167.883439  -0.645301  9.709820e+06 -1.019798e+07 -5.300220e+06 4.001 2
   2333   1.502439 -176.477641   0.537931  1.044758e+07 -6.062259e+06 -2.210211e+06 4.001 2
   2334   1.768210 160.019265  -0.294961 -4.673720e+06  8.016435e+06 -1.020497e+07 4.001 2
   2335   2.022835  50.812201  -0.760903  7.521998e+06  5.338171e+06 -3.279372e+06 4.001 2
   2336   1.497337 -29.468705  -0.301486  1.133988e+07 -1.292808e+07 -1.178325e+06 4.001 2
   2337   2.209244 147.809891   0.218609 -9.083020e+06  1.044303e+07  7.690118e+06 4.001 2
   2338   1.487326 -107.431460   0.524581  5.107259e+05  5.072019e+06  1.160128e+07 4.001 2
   2339   2.281802 -82.190270   0.066849  3.554896e+06 -8.833728e+06  9.447850e+06 4.001 2
   2340   1.969041 -81.085799   0.331592  4.994821e+06 -9.352437e+06  8.735440e+06 4.001 2
   2341   2.249643 128.183335  -0.272730 -1.060847e+07  1.141258e+07 -5.860960e+06 4.001 2
   2342   1.848007 172.691038  -0.525911  1.058950e+07 -9.951722e+06  2.445043e+05 4.001 2
   2343   2.115085  75.678456   0.112228 -3.870556e+06 -5.440830e+06  1.170969e+07 4.001 2
   2344   1.357969  18.355262  -0.066006 -1.286589e+07 -9.057864e+06 -5.915989e+05 4.001 2
   2345   2.018192  30.698525   0.773279  1.102400e+07  1.074473e+07 -6.503926e+06 4.001 2
   2346   1.814853  96.777574   0.099009 -1.137688e+07 -3.401107e+06  6.317215e+05 4.001 2
   2347   1.674625 -144.296181   0.132228 -5.848311e+06 -8.724424e+06  5.918161e+06 4.001 2
   2348   1.592037  39.364828   0.828729  4.543438e+06  4.976651e+06  1.187620e+07 4.001 2
   2349   1.956017 -139.470815   0.593963 -4.564430e+06 -4.851235e+06 -1.196266e+07 4.001 2
   2350   1.475708 -134.727736   0.043175 -5.979583e+06 -5.886179e+06 -6.082583e+06 4.001 2
   2351   2.056734 -122.854419   0.005014 -1.107422e+07 -9.470749e+06  6.622436e+06 4.001 2
   2352   2.130726  59.833945   0.261575  7.537364e+06  2.140568e+06  5.713335e+06 4.001 2
   2353   1.997616 -176.473262   0.353865  1.430870e+06 -1.015076e+07 -7.646761e+06 4.001 2
   2354   2.340209 -40.637133  -0.053022  4.294294e+06 -3.274182e+06 -1.046088e+07 4.001 2
   2355   1.406313 -17.441816  -0.027432  7.477684e+06  2.851220e+06  6.113325e+06 4.001 2
   2356   1.706970 -87.280495  -0.856534 -6.124498e+06  7.769070e+06  8.895817e+06 4.001 2
   2357   2.365991  10.647389  -0.238769  1.284872e+07  6.355448e+06 -6.419749e+05 4.001 2
   2358   2.272112 147.573435   0.444632  1.072601e+07 -1.211602e+07  4.654818e+06 4.001 2
   2359   1.810571 -104.124317  -0.893263  7.926812e+06  1.260902e+07 -2.203640e+06 4.001 2
   2360   1.556151  42.770592   1.050529 -6.294525e+06 -5.649804e+06  8.024821e+06 4.001 2
   2361   1.501849  13.026169  -0.846004 -1.093929e+07  1.016153e+06  2.672949e+06 4.001 2
   2362   2.119304 -128.020149  -0.132341  3.053441e+06  5.143069e+05  7.510754e+06 4.001 2
   2363   1.621410 100.288633  -0.103783 -1.193634e+07  3.171695e+06 -5.011709e+06 4.001 2
   2364   1.840832 146.789970  -0.437694 -7.048426e+06  8.484399e+06  9.669330e+06 4.001 2
   2365   1.866847  95.174264  -0.332881  1.184639e+06  6.544483e+06 -1.096367e+07 4.001 2
   2366   1.445293 104.609749   0.807677 -1.111719e+07  2.774638e+06 -5.996789e+06 4.001 2
   2367   1.960128 -14.448458  -0.676890 -1.477182e+06 -4.843807e+06 -1.123874e+07 4.001 2
   2368   1.798469 -28.659550   0.092167 -7.260902e+06  8.491774e+06  9.830282e+06 4.001 2
   2369   1.758300 -23.217077  -0.954609  5.369382e+06 -5.388251e+06  1.162910e+07 4.001 2
   2370   1.938084 162.754189  -0.743453 -1.193753e+06  4.025054e+06  1.228222e+07 4.001 2
   2371   1.857266  93.349347   0.916599 -8.151605e+06  4.380918e+06  9.508555e+06 4.001 2
   2372   2.180806 -50.382151   0.226699  9.515789e+06 -1.036708e+07  6.963269e+06 4.001 2
   2373   1.838606 -107.219994   0.536002  1.219043e+07  8.362357e+06 -4.124713e+06 4.001 2
   2374   1.447965 142.972816   0.168838 -6.656474e+06  3.809496e+06  5.961685e+06 4.001 2
   2375   1.819374 -161.096810  -0.121415 -2.747068e+06  1.217105e+05 -1.249077e+07 4.001 2
   2376   1.721001  49.199918   0.090467 -1.224495e+07 -1.259333e+07 -2.839893e+06 4.001 2
   2377   1.513992 -14.149401   0.713180 -8.190673e+06 -4.322890e+06 -3.853002e+06 4.001 2
   2378   1.373203  64.276635   0.623322 -3.801797e+06  2.677838e+06 -8.492593e+06 4.001 2
   2379   1.297045 135.558879  -0.217537  1.065124e+07 -1.050419e+07 -2.654480e+05 4.001 2
   2380   1.972143  67.120778   0.706034  4.654562e+06 -7.227074e+05  1.064453e+07 4.001 2
   2381   2.030820 103.216647  -0.197881  2.484961e+06  5.939176e+06  1.003540e+07 4.001 2
   2382   1.322154  44.704537  -0.224826  1.870295e+06  1.930915e+06 -1.142931e+07 4.001 2
   2383   1.853276 -164.284160   0.434061 -4.563983e+06  3.170686e+06 -1.027814e+07 4.001 2
   2384   1.964835 -155.516366   0.618105  1.181083e+07  5.576216e+06 -1.875014e+06 4.001 2
   2385   2.089172 -60.206851   0.389087  7.291057e+06 -4.369764e+06 -1.006355e+07 4.001 2
   2386   1.892862 -118.282739   0.420600 -1.290666e+07 -1.067832e+07  1.476051e+06 4.001 2
   2387   1.479603 -26.687878   0.217052  1.624279e+06  6.978780e+05  1.244566e+07 4.001 2
   2388   1.964622 -59.910268  -0.361789  3.095120e+06 -3.539392e+06 -1.250036e+07 4.001 2
   2389   2.021867 160.550355  -0.311340  6.877758e+06  2.506425e+06 -6.676125e+06 4.001 2
   2390   2.147643 121.646956  -0.181521 -1.166956e+07  8.146678e+06  2.629998e+06 4.001 2
   2391   1.649844 166.259638   0.602234 -8.550242e+06 -1.526062e+06  7.592394e+06 4.001 2
   2392   1.952177 -99.011178   0.084782 -1.225515e+07 -7.863226e+06 -5.168865e+05 4.001 2
   2393   1.637617 -142.232837  -0.168477 -1.295978e+07 -1.277399e+07  1.453164e+05 4.001 2
   2394   1.544403 -156.930769   0.897715 -8.317411e+06 -6.019335e+06  9.980403e+06 4.001 2
   2395   1.469235  64.834008   0.244860  9.033672e+06  1.201204e+06 -2.443492e+06 4.001 2
   2396   1.774302  69.076529  -0.499437 -5.870224e+05  1.102406e+06  1.282270e+07 4.001 2
   2397   1.732466 108.317665  -0.416429  1.066822e+07 -1.002472e+07 -5.847114e+06 4.001 2
   2398   1.321257 -89.554321   0.258295 -6.273133e+06  1.400776e+05  1.137694e+07 4.001 2
   2399   1.774436  13.152433  -0.612235  1.159985e+07  3.426713e+06 -5.529717e+06 4.001 2
   2400   2.203046 -125.172040   0.205442 -3.503011e+05  2.636103e+06 -9.534967e+06 4.001 2
   2401   1.377181 -149.715816  -0.205546 -2.499602e+06  2.973502e+06 -7.257842e+06 4.001 2
   2402   2.150982 -114.159481  -0.359995 -6.802100e+06  2.178148e+06  1.838758e+06 4.001 2
   2403   1.439213 -82.897113   0.729130 -1.204168e+07  6.680829e+06 -3.002688e+06 4.001 2
   2404   1.516646  16.010473   0.429471  1.225817e+07  6.549247e+06  4.303802e+06 4.001 2
   2405   2.222399 -142.950963  -0.132657 -1.075278e+07 -1.033492e+07  7.291498e+06 4.001 2
   2406   1.791384 -120.074714   0.291008 -3.627663e+06 -1.005751e+06 -1.171038e+07 4.001 2
   2407   2.129024 109.175499  -0.144760  1.075889e+07 -6.268823e+06 -7.264024e+06 4.001 2
   2408   2.251625 177.285422   0.083384  3.238344e+06  4.793277e+06  1.149175e+07 4.001 2
   2409   2.019023  35.867935   0.651890 -5.567286e+06 -2.665213e+06 -8.235250e+06 4.001 2
   2410   2.120013  12.035244  -0.257800  1.290567e+07  3.954112e+06 -4.185010e+05 4.001 2
   2411   2.209553 122.743268  -0.589421  1.278281e+07 -1.096741e+07  1.683359e+06 4.001 2
   2412   2.266351 -178.254604   0.171021 -9.126375e+06  4.932490e+06  7.434104e+06 4.001 2
   2413   2.118306 -28.556984   0.327129  9.300685e+06 -3.044504e+06  2.290503e+06 4.001 2
   2414   1.735661 114.476657   0.994700 -9.253596e+06  1.264933e+07  2.931448e+06 4.001 2
   2415   1.936882 -50.273658  -0.304322  1.168458e+07 -1.119475e+07  5.450459e+06 4.001 2
   2416   1.704557 -118.928056   0.119657 -3.250509e+06 -3.733046e+06 -1.244286e+07 4.001 2
   2417   1.467687  82.368795   0.151108  4.311446e+06  4.721601e+06 -1.167811e+07 4.001 2
   2418   1.530565 100.960811   0.279469  7.685583e+06 -9.811815e+05 -1.027512e+07 4.001 2
   2419   1.492971 -114.098001  -0.914562 -1.102042e+07 -1.052559e+07  5.943337e+06 4.001 2
   2420   2.295977 -147.637898  -0.284413  1.182697e+07  9.778476e+06 -4.930210e+06 4.001 2
   2421   1.946791  44.158832  -0.302076  1.259564e+07  1.252608e+07 -2.316681e+06 4.001 2
   2422   2.346167 -102.237067  -0.249017 -8.531006e+06 -1.186669e+07  3.492286e+06 4.001 2
   2423   1.655375 -42.401861   0.520469  1.268059e+07 -1.279035e+07  2.190166e+06 4.001 2
   2424   1.911681 -102.685465   0.062780 -1.136467e+07  8.183365e+05 -8.091297e+04 4.001 2
   2425   2.001210 -167.612065  -0.693051  4.336869e+06  5.804565e+06  1.143227e+07 4.001 2
   2426   1.685415 113.938399  -0.410208 -2.387086e+06  3.362741e+06  1.254812e+07 4.001 2
   2427   2.332725   9.920513  -0.060879  1.152879e+07  4.372988e+06  5.969648e+06 4.001 2
   2428   1.621978 -17.893575  -0.943265 -3.189061e+06  6.865213e+06  1.098280e+07 4.001 2
   2429   1.707037   1.868716  -1.023078  7.361972e+05  2.548429e+06 -1.272666e+07 4.001 2
   2430   1.787485 -169.351461   0.410988 -5.195708e+06 -1.077571e+07  7.125989e+06 4.001 2
   2431   1.538223  33.046715  -0.587238  2.743024e+06  4.342759e+06  1.186421e+07 4.001 2
   2432   2.250802 -89.795955   0.348220 -1.008764e+07 -7.312322e+06 -3.535487e+06 4.001 2
   2433   1.544569 107.950173  -0.196110 -1.144638e+07  4.273870e+06 -5.358206e+06 4.001 2
   2434   1.746261 117.201294   0.253853  3.592528e+06 -3.021058e+06 -1.248411e+07 4.001 2
   2435   1.733249 -149.888540   0.933605 -8.310252e+06 -6.075874e+06  9.720380e+06 4.001 2
   2436   1.334467 162.743006   0.373592 -1.105096e+07  7.699614e+06 -6.604479e+06 4.001 2
   2437   1.587415 100.719767   0.502876 -1.271815e+07  6.522737e+06 -1.727425e+06 4.001 2
   2438   2.167543 151.270936   0.091230 -7.218723e+05 -2.551151e+06 -1.156566e+07 4.001 2
   2439   1.411338 -152.757041  -0.666597 -1.243348e+07 -1.216760e+07 -1.333804e+06 4.001 2
   2440   2.275914 102.093514   0.293265 -1.262311e+07  7.298413e+06  2.002921e+06 4.001 2
   2441   2.355315  46.337886  -0.040950 -1.249990e+07 -1.254948e+07 -3.272268e+06 4.001 2
   2442   1.995672 -27.187869  -0.176495 -1.161791e+07  1.112263e+07  5.050168e+06 4.001 2
   2443   2.358395  94.408024  -0.118225  1.236246e+07  6.475881e+05 -3.056070e+06 4.001 2
   2444   1.310887 -21.021449   0.167686 -1.157506e+07  1.118064e+07  3.672562e+06 4.001 2
   2445   2.103748 136.195352   0.513727  5.117624e+06 -5.428221e+06 -9.249589e+06 4.001 2
   2446   1.645079  47.199091  -0.433200  3.861294e+06  4.058946e+06  1.210165e+07 4.001 2
   2447   1.361501 -107.205493  -0.077373 -1.142572e+07 -8.623529e+06 -5.598686e+06 4.001 2
   2448   1.367352  65.667372   0.422798 -1.047566e+07 -7.286241e+06 -7.634089e+06 4.001 2
   2449   1.670742  49.631106  -0.706391 -5.177820e+06 -3.203985e+06 -1.303318e+06 4.001 2
   2450   2.206849  -4.216650   0.404287 -9.135117e+06 -6.827542e+05 -9.008777e+06 4.001 2
   2451   2.276918  39.026513  -0.286605  1.444438e+06  2.136541e+06  1.242943e+07 4.001 2
   2452   1.969872  47.183907  -0.158244 -7.897681e+06 -7.908131e+06 -1.030647e+07 4.001 2
   2453   1.959101 -115.651433   0.377676 -7.801786e+06 -1.244954e+07  2.102291e+06 4.001 2
   2454   1.975929 -136.880292  -0.468325 -1.902878e+05  1.122499e+05  1.214631e+07 4.001 2
   2455   1.393750 112.414792  -0.278530  2.376433e+06 -5.081679e+06 -1.183524e+07 4.001 2
   2456   2.156934 -164.882979  -0.199601  5.127277e+06  1.279486e+07  1.662043e+06 4.001 2
   2457   1.371104 137.131807   0.442413 -1.040007e+07  1.008778e+07  6.788566e+06 4.001 2
   2458   2.133528   8.626010   0.635300 -7.650686e+06 -6.065121e+05 -1.035497e+07 4.001 2
   2459   1.285336 -53.932580   0.026424 -5.245665e+06  6.854323e+06  1.022000e+07 4.001 2
   2460   2.116349  28.473405   0.497863  6.872664e+06  2.837101e+06  9.634725e+06 4.001 2
   2461   1.962355  51.535219   0.094059 -8.538995e+06 -9.390967e+06  8.564719e+06 4.001 2
   2462   1.609153  12.977361   0.028065  1.002531e+07 -1.151835e+06  5.506838e+06 4.001 2
   2463   2.061503 -145.931369   0.032595 -1.539035e+06 -1.051597e+06 -1.286066e+07 4.001 2
   2464   2.096059  69.726890   0.680871 -8.453030e+06 -1.263268e+07  3.017208e+06 4.001 2
   2465   1.952444 101.865048  -0.473011 -8.631079e+06  9.000584e+06  7.605252e+06 4.001 2
   2466   1.619556  50.094893  -0.694619  5.356895e+06  5.272048e+06  1.183607e+07 4.001 2
   2467   2.396731 -45.887282   0.185498 -4.847605e+06  4.494304e+06  4.102746e+06 4.001 2
   2468   2.136840  40.148813  -0.551998 -7.067533e+06 -6.905249e+06 -1.089527e+07 4.001 2
   2469   1.389334 177.054556  -0.500957 -1.167313e+07  6.830734e+06 -6.797986e+05 4.001 2
   2470   2.069410  56.930942   0.194336  1.131178e+07  1.032836e+07 -6.389888e+06 4.001 2
   2471   1.708504 -85.877406   0.936859  8.461425e+06 -6.375796e+05  9.841468e+06 4.001 2
   2472   2.287838  73.679198  -0.216007  7.035023e+06  1.068709e+07 -7.231739e+06 4.001 2
   2473   2.257947  57.018875  -0.100061 -1.196482e+07 -9.641796e+06 -3.959034e+06 4.001 2
   2474   2.338217 -83.501623  -0.283946  8.137335e+06  8.020586e+06  6.067770e+05 4.001 2
   2475   2.002671 -54.770219  -0.214042 -5.488319e+06  7.456401e+06 -9.593182e+06 4.001 2
   2476   1.999790 -161.746722   0.274538 -8.630024e+06 -3.533758e+06  9.505118e+06 4.001 2
   2477   1.445560  82.992590   0.649791  9.844294e+06 -3.464503e+06 -5.961747e+06 4.001 2
   2478   1.669418 -156.384264  -0.128833  7.207970e+06  1.141491e+07  5.959102e+06 4.001 2
   2479   1.732475 -155.820486   0.869982  9.775218e+06  8.062785e+06 -8.481399e+06 4.001 2
   2480   1.447616 -171.914121  -0.057033 -7.041405e+06 -1.465759e+06 -1.090602e+07 4.001 2
   2481   1.423613 -158.002621   0.635885 -1.343620e+05 -3.405088e+06  1.214820e+07 4.001 2
   2482   1.597296  74.583297  -0.563780  7.016943e+06 -5.637711e+06 -1.974549e+06 4.001 2
   2483   1.869873 -148.305535  -0.339249 -6.978843e+06 -1.558590e+06 -3.298233e+06 4.001 2
   2484   2.015530 113.750532  -0.787755 -4.798789e+06  9.033898e+06  8.920906e+06 4.001 2
   2485   1.536907 -72.269708   0.470039 -4.487502e+06  5.912015e+06 -1.149568e+07 4.001 2
   2486   1.577330 178.619813  -0.939330  3.751336e+05  1.022718e+07 -7.964856e+06 4.001 2
   2487   1.670548 -100.469382  -0.615051  1.032050e+07  1.063237e+07  2.644807e+06 4.001 2
   2488   1.810414 -132.672132  -0.611974 -2.579396e+06 -2.687901e+06  1.265137e+07 4.001 2
   2489   1.833861  -9.495799  -0.675629  1.093864e+07 -6.035864e+06  6.502125e+06 4.001 2
   2490   1.951601 175.118702  -0.121238 -2.051853e+06  9.756195e+06  8.569875e+06 4.001 2
   2491   1.449467 -15.659269   0.853703 -2.522607e+06  3.645203e+06  1.244834e+07 4.001 2
   2492   1.934426 -72.425324   0.718302  8.575234e+06 -7.516393e+05  8.309908e+06 4.001 2
   2493   1.680675 -62.132290  -1.019263 -4.442150e+06  6.562850e+06 -1.107599e+07 4.001 2
   2494   1.842812 -170.755451   0.848151 -1.189846e+07 -8.628074e+05 -4.218682e+06 4.001 2
   2495   1.630211 -77.501220   0.756312  1.124690e+07 -1.053766e+07 -1.247077e+06 4.001 2
   2496   1.785774 -122.571513  -0.677376  1.292850e+07  1.164057e+07 -1.263560e+06 4.001 2
   2497   1.421205  11.935947   0.173692 -1.262590e+07 -6.839376e+06  2.407753e+06 4.001 2
   2498   1.834830 -154.828979   0.463788  3.008926e+06 -2.603672e+06 -1.001502e+07 4.001 2
   2499   1.700514 -113.742452  -1.016060 -1.794639e+06  2.212982e+06 -1.175554e+07 4.001 2
   2500   1.998039 -39.882835  -0.293442 -1.089923e+07  1.064939e+07  7.057669e+06 4.001 2
   2501   1.913700 -24.045513   0.712463 -4.784865e+06  4.353333e+06 -1.202025e+07 4.001 2
